file_name,Tokens,ner_tags,Labels,number_of_tokens,Language,source,Label_counts,number_of_annotations,doi,sentence_id
96079.txt,"['Abstract', ':', '\n', 'Cadmium', 'ist', 'ein', 'giftiges', 'Schwermetall', 'und', 'weltweit', 'verbreitet', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",12,de,OpenAgrar,Counter(),0,10.3220/DATA20240514123058-0,96079-2
96079.txt,"['Die', 'Gehalte', 'von', 'Cadmium', 'in', 'Meeresfisch', 'werden', 'i', 'm', 'Rahmen', 'des', 'Umwelt', '-', 'Monitorings', 'des', 'Thünen', '-', 'Instituts', 'für', 'Fischereiökologie', 'regelmäßig', 'überwacht', ',', 'u.a', '.', 'um', 'regionale', 'und', 'zeitliche', 'Unterschiede', 'in', 'der', 'Kontamination', 'zu', 'erfassen', '.', 'Die', 'Ergebnisse', 'fließen', 'in', 'nationale', 'und', 'europäische', 'Umweltbewertungen', 'ein', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",46,de,OpenAgrar,Counter(),0,10.3220/DATA20240514123058-0,96079-3
96079.txt,"['Die', 'Daten', 'sind', 'Teil', 'des', 'Monitorings', 'i', 'm', 'Thünen', '-', 'Institut', 'für', 'Fischereiökologie', 'und', 'sind', 'als', 'solche', 'über', 'die', 'ICES', '-', 'Datenbank', 'Dome', 'öffentlich', 'zugänglich', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",26,de,OpenAgrar,Counter(),0,10.3220/DATA20240514123058-0,96079-4
96079.txt,"['Erläuterungen', 'zu', 'den', 'ICES', 'Codes', 'in', 'der', 'angehängten', 'Datei', 'findet', 'man', 'hier', ':', 'https://www.ices.dk/data/vocabularies/Pages/default.aspx', '\n\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",15,de,OpenAgrar,Counter(),0,10.3220/DATA20240514123058-0,96079-5
97532.txt,"['Title', ':', '\n', 'Spanplatte', ',', 'roh', ' ', '(', 'Durchschnitt', 'DE', '):', 'ÖKOBAUDAT', 'Version', '2021', '-', 'II', 'vom', '07.06.2021', '\n\n', 'Abstract', ':', '\n', 'Repräsentativer', 'Ökobilanzdatensatz', 'für', 'Spanplatte', ',', 'roh', 'gemäß', 'EN', '15804:2012+A2:2019', 'Methode', ':', 'ISO', 'EN', '14040:2006', ',', 'EN', '15804:2012+A2:2019', 'Dateiformat', ':', 'ILCD', '-', 'Format', 'und', 'EPD', '-', 'Datenformaterweiterungen', 'v1.2', 'ÖKOBAUDAT', 'UUID', ':', '7a51d348', '-', '79b5', '-', '4b1d-9367', '-', 'cb84cc176cad', 'Empfohlene', 'Zitierung', ':', 'Janke', 'S', ',', 'Rüter', 'S', '(', '2021', ')', 'Spanplatte', ',', 'roh', '(', 'Durchschnitt', 'DE', ')', ',', 'In', ':', 'ÖKOBAUDAT', ',', 'Version', '2021', '-', 'II', 'vom', '07.06.2021', ',', 'Bundesministerium', 'des', 'Innern', ',', 'für', 'Bau', 'und', 'Heimat', '(', 'BMI', ')', ',', 'www.oekobaudat.de', '\n\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-startTime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",103,de,OpenAgrar,Counter({'startTime': 1}),1,10.3220/DATA20240702154606-0,97532-0
96191.txt,"['Title', ':', '\n', 'Fragebogen', 'zur', 'Befragung', 'von', 'zukünftigen', 'Landwirtschaftsmeister*innen', 'in', 'Deutschland', '2023', '\n\n', 'Abstract', ':', '\n', 'Um', 'den', 'Status', 'Quo', 'digitaler', 'Technologien', 'in', 'der', 'Ausbildung', 'zum', 'Landwirtschaftsmeister*innen', 'in', 'Deutschland', 'zu', 'erheben', ',', 'wurde', 'eine', 'Online', '-', 'Umfrage', 'unter']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-country', 'B-startTime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",38,de,OpenAgrar,"Counter({'country': 1, 'startTime': 1})",2,10.3220/DATA20240517100228-0,96191-0
96191.txt,"['dem', 'Lehrpersonal', 'sowie', 'Meisterkandidaten', 'und', '-kandidatinnen', '(', 'i', 'm', 'folgenden', 'Studierende', ')', 'durchgeführt', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",14,de,OpenAgrar,Counter(),0,10.3220/DATA20240517100228-0,96191-1
96191.txt,"['Ziel', 'der', 'Umfrage', 'war', 'es', 'den', 'Stellenwert', 'von', 'digitalen', 'Technologien', 'in', 'der', 'Ausbildung', 'zu', 'ermitteln', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",16,de,OpenAgrar,Counter(),0,10.3220/DATA20240517100228-0,96191-2
96191.txt,"['Unter', 'digitalen', 'Technologien', 'in', 'der', 'Landwirtschaft', 'wird', 'eine', 'Reihe', 'von', 'Technologien', 'wie', 'beispielsweise', 'elektronische', 'Steuerungen', 'von', 'Maschinen', ',', 'Sensoren', 'zur', 'Erfassung', 'von', 'feld-', ',', 'tier-', 'oder', 'pflanzenbezogener', 'Daten', 'oder', 'der', 'Einsatz', 'von', 'Robotern', 'verstanden', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",35,de,OpenAgrar,Counter(),0,10.3220/DATA20240517100228-0,96191-3
96191.txt,"['Die', 'Umfrage', 'erfolgte', 'in', 'Anlehnung', 'an', 'eine', 'Umfrage', ',', 'die', 'bereits', 'in', 'der', 'Schweiz']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-country']",14,de,OpenAgrar,Counter({'country': 1}),1,10.3220/DATA20240517100228-0,96191-4
96191.txt,"['i', 'm', 'Jahre', '2021', 'durchgeführt', 'wurde', '(', 'Ammann', 'et', 'al', '.', '2023', ',', 'https://doi.org/10.1016/j.dib.2023.109113', ';', 'Ammann', 'et', 'al', '.', '2022a', ',', 'https://doi.org/10.1016/j.jrurstud.2021.12.008', ';', 'Ammann', 'et', 'al', '.', '2022b', ',', 'https://doi.org/10.34776/as131', 'g', ')', '.', '\n\n']","[0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'B-startTime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",34,de,OpenAgrar,Counter({'startTime': 1}),1,10.3220/DATA20240517100228-0,96191-5
96255.txt,"['Title', ':', '\n', 'Balkenschichtholz', '(', 'Durchschnitt', 'DE', '):', 'ÖKOBAUDAT', 'Version', '2021', '-', 'II', 'vom', '07.06.2021', '\n\n', 'Abstract', ':', '\n', 'Repräsentativer', 'Ökobilanzdatensatz', 'für', 'Balkenschichtholz', 'gemäß', 'EN', '15804:2012', '+', 'A2:2019', 'Methode', ':', 'ISO', 'EN', '14040:2006', ',', 'EN', '15804:2012', '+', 'A2:2019', 'Dateiformat', ':', 'ILCD', '-', 'Format', 'und', 'EPD', '-', 'Datenformaterweiterungen', 'v1.2', 'ÖKOBAUDAT', 'UUID', ':', '8d170605', '-', '120e-457b-811d-921f076298e2', 'Empfohlene', 'Zitierung', ':', 'Janke', 'S', ',', 'Rüter', 'S', '(', '2021', ')', 'Balkenschichtholz', '(', 'Durchschnitt', 'DE', ')', ',', 'In', ':', 'ÖKOBAUDAT', ',', 'Version', '2021', '-', 'II', 'vom', '07.06.2021', ',', 'Bundesministerium', 'des', 'Innern', ',', 'für', 'Bau', 'und', 'Heimat', '(', 'BMI', ')', ',', 'www.oekobaudat.de', '\n\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-startTime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-city', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",96,de,OpenAgrar,"Counter({'startTime': 1, 'city': 1})",2,10.3220/DATA20240521173104-0,96255-0
97506.txt,"['Title', ':', '\n', 'Laubschnittholz', '-', 'getrocknet', '(', 'Durchschnitt', 'DE', '):', 'ÖKOBAUDAT', 'Version', '2021', '-', 'II', 'vom', '07.06.2021', '\n\n', 'Abstract', ':', '\n', 'Repräsentativer', 'Ökobilanzdatensatz', 'für', 'Laubschnittholz', '-', 'getrocknet', 'gemäß', 'EN', '15804:2012+A2:2019', 'Methode', ':', 'ISO', 'EN', '14040:2006', ',', 'EN', '15804:2012+A2:2019', 'Dateiformat', ':', 'ILCD', '-', 'Format', 'und', 'EPD', '-', 'Datenformaterweiterungen', 'v1.2', 'ÖKOBAUDAT', 'UUID', ':', 'd0485b79', '-', '3e6b-4dce', '-', 'af89', '-', 'd2a56357e02b', 'Empfohlene', 'Zitierung', ':', 'Janke', 'S', ',', 'Rüter', 'S', '(', '2021', ')', 'Laubschnittholz', '-', 'getrocknet', '(', 'Durchschnitt', 'DE', ')', ',', 'In', ':', 'ÖKOBAUDAT', ',', 'Version', '2021', '-', 'II', 'vom', '07.06.2021', ',', 'Bundesministerium', 'des', 'Innern', ',', 'für', 'Bau', 'und', 'Heimat', '(', 'BMI', ')', ',', 'www.oekobaudat.de', '\n\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-startTime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",102,de,OpenAgrar,Counter({'startTime': 1}),1,10.3220/DATA20240702123757-0,97506-0
97454.txt,"['Title', ':', '\n', 'Nadelschnittholz', '-', 'frisch', '(', 'Durchschnitt', 'DE', '):', 'ÖKOBAUDAT', 'Version', '2021', '-', 'I', 'vom', '04.01.2021', '\n\n', 'Abstract', ':', '\n', 'Repräsentativer', 'Ökobilanzdatensatz', 'für', 'Nadelschnittholz', '-', 'frisch', 'gemäß', 'EN', '15804:2012', 'Methode', ':', 'ISO', 'EN', '14040:2006', ',', 'EN', '15804:2012', 'Dateiformat', ':', 'ILCD', '-', 'Format', 'ÖKOBAUDAT', 'UUID', ':', 'fc19c2a9', '-', 'd163', '-', '4aee', '-', 'b9d1', '-', '7fbaf7eb02e3', 'Empfohlene', 'Zitierung', ':', 'Janke', 'S', ',', 'Rüter', 'S', '(', '2021', ')', 'Nadelschnittholz', '-', 'frisch', '(', 'Durchschnitt', 'DE', ')', ',', 'In', ':', 'ÖKOBAUDAT', ',', 'Version', '2021', '-', 'I', 'vom', '04.01.2021', ',', 'Bundesministerium', 'des', 'Innern', ',', 'für', 'Bau', 'und', 'Heimat', '(', 'BMI', ')', ',', 'www.oekobaudat.de', '\n\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-startTime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-city', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",99,de,OpenAgrar,"Counter({'startTime': 1, 'city': 1})",2,10.3220/DATA20240701151710-0,97454-0
98397.txt,"['Title', ':', '\n', 'LaForeT', '-', 'PES', 'Survey', 'Data', '\n\n', 'Abstract', ':', '\n', 'The', 'files', 'contain', 'the', 'original', 'raw', 'data', 'of', 'a', '2017', 'population', 'survey', 'in', 'Ecuador', 'that', 'used', 'the', 'contingent', 'valuation', 'method', 'for', 'valuing', 'forest', 'conservation', ',', 'codebook', ',', 'sampling', 'method', ',', 'final', 'sample', ',', 'survey', 'results', 'descriptive', 'statistics', 'and', 'corresponding', 'questionnaires', 'in', 'English', 'and', 'Spanish', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-startTime', 'O', 'O', 'O', 'B-country', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",57,en,OpenAgrar,"Counter({'startTime': 1, 'country': 1})",2,10.3220/DATA20240813141517-0,98397-0
98397.txt,"['This', 'application', 'of', 'the', 'Contingent', 'Valuation', 'Method', 'aimed', 'at', 'valuing', 'the', 'willingness', 'to', 'pay', '(', 'WTP', ')', 'for', 'the', 'conservation', 'of', 'approximately', '500', 'km2', 'of', 'forests', 'for', 'one', 'year', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 14, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-duration', 'I-duration', 'O']",30,en,OpenAgrar,Counter({'duration': 1}),1,10.3220/DATA20240813141517-0,98397-1
98397.txt,"['The', 'data', 'set', 'comprises', '976', 'personal', 'interviews', 'from', 'a', 'nationwide', 'population', 'sample', '.', '\n\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",14,en,OpenAgrar,Counter(),0,10.3220/DATA20240813141517-0,98397-2
96088.txt,"['Title', ':', '\n', 'Cadmium', 'in', 'Fischen', 'aus', 'der', 'Nord-']","[0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",9,de,OpenAgrar,Counter(),0,10.3220/DATA20240514140209-0,96088-0
96088.txt,"['und', 'Ostsee', '(', '2023', ')', '\n\n']","[0, 0, 0, 7, 0, 0]","['O', 'O', 'O', 'B-startTime', 'O', 'O']",6,de,OpenAgrar,Counter({'startTime': 1}),1,10.3220/DATA20240514140209-0,96088-1
96088.txt,"['Abstract', ':', '\n', 'Cadmium', 'ist', 'ein', 'giftiges', 'Schwermetall', 'und', 'weltweit', 'verbreitet', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",12,de,OpenAgrar,Counter(),0,10.3220/DATA20240514140209-0,96088-2
96088.txt,"['Die', 'Gehalte', 'von', 'Cadmium', 'in', 'Meeresfisch', 'werden', 'i', 'm', 'Rahmen', 'des', 'Umwelt', '-', 'Monitorings', 'des', 'Thünen', '-', 'Instituts', 'für', 'Fischereiökologie', 'regelmäßig', 'überwacht', ',', 'u.a', '.', 'um', 'regionale', 'und', 'zeitliche', 'Unterschiede', 'in', 'der', 'Kontamination', 'zu', 'erfassen', '.', 'Die', 'Ergebnisse', 'fließen', 'in', 'nationale', 'und', 'europäische', 'Umweltbewertungen', 'ein', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",46,de,OpenAgrar,Counter(),0,10.3220/DATA20240514140209-0,96088-3
96088.txt,"['Die', 'Daten', 'sind', 'Teil', 'des', 'Monitorings', 'i', 'm', 'Thünen', '-', 'Institut', 'für', 'Fischereiökologie', 'und', 'sind', 'als', 'solche', 'über', 'die', 'ICES', '-', 'Datenbank', 'Dome', 'öffentlich', 'zugänglich', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",26,de,OpenAgrar,Counter(),0,10.3220/DATA20240514140209-0,96088-4
96088.txt,"['Erläuterungen', 'zu', 'den', 'ICES', 'Codes', 'in', 'der', 'angehängten', 'Datei', 'findet', 'man', 'hier', ':', 'https://www.ices.dk/data/vocabularies/Pages/default.aspx', '\n\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",15,de,OpenAgrar,Counter(),0,10.3220/DATA20240514140209-0,96088-5
97527.txt,"['Title', ':', '\n', 'Spanplatte', '-', 'melaminbeschichtet', '(', 'Durchschnitt', 'DE', '):', 'ÖKOBAUDAT', 'Version', '2021', '-', 'II', 'vom', '07.06.2021', '\n\n', 'Abstract', ':', '\n', 'Repräsentativer', 'Ökobilanzdatensatz', 'für', 'Spanplatte', '-', 'melaminbeschichtet', 'gemäß', 'EN', '15804:2012+A2:2019', 'Methode', ':', 'ISO', 'EN', '14040:2006', ',', 'EN', '15804:2012+A2:2019', 'Dateiformat', ':', 'ILCD', '-', 'Format', 'und', 'EPD', '-', 'Datenformaterweiterungen', 'v1.2', 'ÖKOBAUDAT', 'UUID', ':', '15cab7c3', '-', '7cee-4c1f', '-', 'a6fd-8181a07a9bf8', 'Empfohlene', 'Zitierung', ':', 'Janke', 'S', ',', 'Rüter', 'S', '(', '2021', ')', 'Spanplatte', '-', 'melaminbeschichtet', '(', 'Durchschnitt', 'DE', ')', ',', 'In', ':', 'ÖKOBAUDAT', ',', 'Version', '2021', '-', 'II', 'vom', '07.06.2021', 'Bundesministerium', 'des', 'Innern', ',', 'für', 'Bau', 'und', 'Heimat', '(', 'BMI', ')', ',', 'www.oekobaudat.de', '\n\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-startTime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",99,de,OpenAgrar,Counter({'startTime': 1}),1,10.3220/DATA20240702153530-0,97527-0
